id_customer,id_vehicle,desc_vehicle,purchase_value,selling_value,segment,contract_duration
customer_30,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,46209,agribusiness,15
customer_27,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45371,energy,20
customer_65,vehicle_7,HILUX CS DSL 4X4,262854,163184,energy,17
customer_72,vehicle_7,HILUX CS DSL 4X4,262854,122843,mining,23
customer_70,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,58156,engineering,10
customer_47,vehicle_1,SAVEIRO CS RB MPI,82245,37972,mining,22
customer_22,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,55038,energy,24
customer_13,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,50874,other,21
customer_49,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,44935,energy,24
customer_2,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,59771,agribusiness,19
customer_84,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,67619,other,14
customer_20,vehicle_1,SAVEIRO CS RB MPI,82245,57879,engineering,7
customer_12,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,43912,energy,22
customer_53,vehicle_6,TOYOTA-HILUX CS 4X4,172298,76204,mining,22
customer_67,vehicle_7,HILUX CS DSL 4X4,262854,177757,energy,35
customer_10,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,41545,energy,32
customer_59,vehicle_7,HILUX CS DSL 4X4,262854,159976,energy,29
customer_16,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,46688,other,9
customer_84,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,159732,other,14
customer_52,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,58067,engineering,15
customer_81,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,62742,energy,20
customer_50,vehicle_8,GM-S10 CABINE SIMPLES,175555,89825,mining,28
customer_71,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,20627,energy,32
customer_79,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45918,engineering,9
customer_53,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,104673,mining,16
customer_86,vehicle_1,SAVEIRO CS RB MPI,82245,57343,energy,21
customer_15,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,60483,energy,21
customer_75,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,63128,other,20
customer_63,vehicle_6,TOYOTA-HILUX CS 4X4,172298,110618,energy,20
customer_77,vehicle_8,GM-S10 CABINE SIMPLES,175555,116015,energy,14
customer_34,vehicle_6,TOYOTA-HILUX CS 4X4,172298,131984,agribusiness,22
customer_11,vehicle_7,HILUX CS DSL 4X4,262854,186917,engineering,9
customer_76,vehicle_8,GM-S10 CABINE SIMPLES,175555,87430,mining,29
customer_4,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,147813,agribusiness,15
customer_78,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,16684,mining,33
customer_6,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,141782,energy,27
customer_21,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,157075,agribusiness,21
customer_57,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,47974,energy,13
customer_56,vehicle_8,GM-S10 CABINE SIMPLES,175555,88519,mining,17
customer_30,vehicle_7,HILUX CS DSL 4X4,262854,188375,agribusiness,15
customer_46,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,18507,mining,28
customer_56,vehicle_8,GM-S10 CABINE SIMPLES,175555,95498,mining,27
customer_39,vehicle_8,GM-S10 CABINE SIMPLES,175555,135279,agribusiness,24
customer_63,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,52331,energy,15
customer_88,vehicle_8,GM-S10 CABINE SIMPLES,175555,123918,energy,30
customer_15,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,39509,energy,20
customer_25,vehicle_8,GM-S10 CABINE SIMPLES,175555,135143,other,13
customer_5,vehicle_1,SAVEIRO CS RB MPI,82245,36495,mining,36
customer_45,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,40431,energy,35
customer_59,vehicle_6,TOYOTA-HILUX CS 4X4,172298,126932,energy,30
customer_41,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,47942,energy,18
customer_3,vehicle_8,GM-S10 CABINE SIMPLES,175555,114483,engineering,12
customer_88,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,56585,energy,22
customer_65,vehicle_7,HILUX CS DSL 4X4,262854,196380,energy,16
customer_60,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,70363,other,24
customer_56,vehicle_6,TOYOTA-HILUX CS 4X4,172298,86378,mining,23
customer_81,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,60578,energy,27
customer_74,vehicle_8,GM-S10 CABINE SIMPLES,175555,125668,agribusiness,22
customer_70,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,25279,engineering,13
customer_84,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24639,other,10
customer_60,vehicle_6,TOYOTA-HILUX CS 4X4,172298,127909,other,13
customer_4,vehicle_1,SAVEIRO CS RB MPI,82245,60718,agribusiness,16
customer_15,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,25052,energy,22
customer_65,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,41321,energy,22
customer_29,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,30341,mining,27
customer_48,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,99727,mining,20
customer_28,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,25251,agribusiness,19
customer_10,vehicle_6,TOYOTA-HILUX CS 4X4,172298,120514,energy,16
customer_98,vehicle_7,HILUX CS DSL 4X4,262854,157736,energy,14
customer_34,vehicle_8,GM-S10 CABINE SIMPLES,175555,124654,agribusiness,13
customer_77,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,105035,energy,27
customer_14,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24111,energy,36
customer_58,vehicle_7,HILUX CS DSL 4X4,262854,207118,agribusiness,17
customer_65,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,22733,energy,19
customer_98,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,58098,energy,13
customer_5,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,78484,mining,27
customer_9,vehicle_6,TOYOTA-HILUX CS 4X4,172298,90073,mining,36
customer_93,vehicle_7,HILUX CS DSL 4X4,262854,203295,other,14
customer_32,vehicle_7,HILUX CS DSL 4X4,262854,120104,mining,28
customer_50,vehicle_8,GM-S10 CABINE SIMPLES,175555,94838,mining,27
customer_31,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,44928,engineering,6
customer_58,vehicle_8,GM-S10 CABINE SIMPLES,175555,138569,agribusiness,15
customer_50,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,102909,mining,22
customer_90,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,49580,agribusiness,21
customer_55,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,103715,energy,31
customer_54,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,135900,energy,35
customer_12,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,43163,energy,35
customer_10,vehicle_7,HILUX CS DSL 4X4,262854,162957,energy,17
customer_50,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,34847,mining,33
customer_79,vehicle_6,TOYOTA-HILUX CS 4X4,172298,122293,engineering,5
customer_76,vehicle_6,TOYOTA-HILUX CS 4X4,172298,81748,mining,35
customer_56,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,48303,mining,23
customer_23,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,44183,mining,29
customer_25,vehicle_6,TOYOTA-HILUX CS 4X4,172298,127930,other,7
customer_37,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,62531,agribusiness,16
customer_51,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,16384,mining,35
customer_74,vehicle_6,TOYOTA-HILUX CS 4X4,172298,125003,agribusiness,23
customer_59,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,56797,energy,21
customer_25,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,118116,other,7
customer_25,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24160,other,21
customer_37,vehicle_6,TOYOTA-HILUX CS 4X4,172298,127894,agribusiness,19
customer_50,vehicle_1,SAVEIRO CS RB MPI,82245,36573,mining,15
customer_65,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,57053,energy,35
customer_23,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,41371,mining,35
customer_41,vehicle_6,TOYOTA-HILUX CS 4X4,172298,129189,energy,31
customer_88,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,38693,energy,33
customer_24,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45152,agribusiness,18
customer_38,vehicle_6,TOYOTA-HILUX CS 4X4,172298,122560,energy,16
customer_79,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,25310,engineering,5
customer_54,vehicle_7,HILUX CS DSL 4X4,262854,175075,energy,12
customer_20,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,60705,engineering,8
customer_90,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45666,agribusiness,20
customer_8,vehicle_3,FIAT-NOVA STRADA ENDURANCE CS 1.4,81702,40896,mining,18
customer_44,vehicle_1,SAVEIRO CS RB MPI,82245,52093,energy,12
customer_88,vehicle_8,GM-S10 CABINE SIMPLES,175555,112688,energy,18
customer_20,vehicle_7,HILUX CS DSL 4X4,262854,196561,engineering,15
customer_56,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,73672,mining,19
customer_94,vehicle_7,HILUX CS DSL 4X4,262854,194247,engineering,6
customer_60,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,24675,other,22
customer_68,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,29289,mining,26
customer_37,vehicle_7,HILUX CS DSL 4X4,262854,192652,agribusiness,18
customer_79,vehicle_9,MITSUBISHI-L200 TRITON GL 2.4 D 4X4 MT CD,201850,149235,engineering,11
customer_7,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,49971,other,19
customer_45,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,113243,energy,16
customer_50,vehicle_2,VW-GOL TREND 1.6 FLEX 4P,34083,18687,mining,34
customer_14,vehicle_7,HILUX CS DSL 4X4,262854,168757,energy,33
customer_32,vehicle_1,SAVEIRO CS RB MPI,82245,37328,mining,30
customer_84,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,48543,other,19
customer_10,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,39264,energy,29
customer_72,vehicle_8,GM-S10 CABINE SIMPLES,175555,93311,mining,19
customer_88,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,43609,energy,26
customer_41,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,104186,energy,26
customer_64,vehicle_7,HILUX CS DSL 4X4,262854,186781,agribusiness,14
customer_40,vehicle_10,TOYOTA-HILUX CD 4X4 STANDART,162366,112203,engineering,13
customer_21,vehicle_7,HILUX CS DSL 4X4,262854,206611,agribusiness,13
customer_10,vehicle_8,GM-S10 CABINE SIMPLES,175555,106663,energy,12
customer_79,vehicle_4,FIAT - ARGO DRIVE 1.0,64061,45045,engineering,15
customer_10,vehicle_8,GM-S10 CABINE SIMPLES,175555,113313,energy,28
customer_86,vehicle_5,DUSTER OROCH EXPRESS 1.6 SCE,88606,64436,energy,36
customer_94,vehicle_8,GM-S10 CABINE SIMPLES,175555,121917,engineering,9
